,Unnamed: 0,article_link,headline,is_sarcastic
1337,1337,https://www.huffingtonpost.com/entry/cop-pushes-man-home-wheelchair-rain-_n_5701205.html,"when a man's wheelchair got stuck in a storm, this cop did something great",1
1338,1338,https://www.theonion.com/report-fax-machines-still-pretty-impressive-if-you-thi-1819572922,report: fax machines still pretty impressive if you think about it,1
1339,1339,https://www.huffingtonpost.com/entry/13-tweets-that-show-pokemon-go-is-a-truly-religious-experience_us_57868b16e4b0867123df54aa,13 tweets that show  'pokemon go'  is a truly religious experience,0
1340,1340,https://www.huffingtonpost.com/entry/peter-dinklage-gum-emmys-wife_us_56015fcde4b08820d91a161c,peter dinklage might've spit his gum into wife's mouth before accepting his emmy,0
1341,1341,https://entertainment.theonion.com/focus-groups-hated-it-right-up-until-guys-head-got-cut-1819568838,focus groups hated it right up until guy's head got cut off,1
1342,1342,https://www.huffingtonpost.com/entry/560-pound-eric-biking-across-america_us_56b85435e4b04f9b57da2d23,560-pound man says he's riding across country to save his life -- but is he scamming america?,0
1343,1343,https://www.huffingtonpost.com/entry/the-entrepreneurial-advan_b_6458252.html,the entrepreneurial advantage,0
1344,1344,https://www.huffingtonpost.comhttps://www.propublica.org/article/the-corporate-takeover-of-the-red-cross,how at&t execs took over the red cross and hurt its ability to help people,0
1345,1345,https://www.huffingtonpost.com/entry/healthy-meal-planner_us_57e41ee7e4b08d73b8301b4d,sunday meal planner: get through the week with breakfast enchiladas and more,0
1346,1346,https://local.theonion.com/apparently-man-cant-just-hate-bowling-1819570678,apparently man can't just hate bowling,1
1347,1347,https://www.huffingtonpost.com/entry/decoding-americas-immigration-sentiment_us_58c6fc12e4b03400023f4a44,decoding america's immigration sentiment,0
1348,1348,https://www.huffingtonpost.com/entry/shaqtin-a-fool-top-moments_n_7564522.html,the 30 most wtf moments of the 2014-2015 nba season,0
1349,1349,https://entertainment.theonion.com/good-charlotte-recording-10-new-songs-to-be-played-at-l-1819576383,good charlotte recording 10 new songs to be played at low volume in p.f. chang's,0
1350,1350,https://www.huffingtonpost.com/entry/growing-up-black-gay-and-in-the-south_us_5a256aa4e4b04dacbc9bd933,growing up black and gay in the south,0
1351,1351,https://www.huffingtonpost.com/entry/stephen-colbert-scotus-gay-marriage_n_7680398.html,stephen colbert destroys dissenting justices in same-sex marriage decision,0
1352,1352,https://www.huffingtonpost.com/entry/republicans-fail-on-health-care-heres-why-the-rest_us_596f7cdbe4b0cb7be67b5ace,"republicans fail on health care. here's why the rest of trump's agenda won't be 'so easy,' either",0
1353,1353,https://www.huffingtonpost.com/entry/python-selfie-man-india_us_57e68749e4b0e28b2b5442f5,"man snaps selfie with a python. the snake snapped back, unsurprisingly.",1
1354,1354,https://www.theonion.com/loan-officer-from-future-warns-stop-mortgaging-your-ho-1819586109,loan officer from future warns: 'stop mortgaging your home at only 1.65% of the prime rate!',0
1355,1355,https://www.huffingtonpost.com/entry/on-the-road-to-term-4-jer_b_5780712.html,"on the road to term 4, jerry brown dispenses with kashkari and rolls with arnold schwarzenegger",0
1356,1356,https://local.theonion.com/347-locals-identify-slain-prostitute-1819568442,347 locals identify slain prostitute,1
1357,1357,https://www.huffingtonpost.com/entry/half-male-half-female-bird-cardinal-plumage_n_6392336.html,there's a reason this lonely bird has such freaky feathers,1
1358,1358,https://www.huffingtonpost.com/entry/anchor-quits-marijuana_n_5862540.html,"'f**k it, i quit' anchor explains her dramatic exit",0
1359,1359,https://www.theonion.com/youtube-reaches-1-trillion-racist-comments-1819574709,youtube reaches 1 trillion racist comments,1
1360,1360,https://www.huffingtonpost.com/entry/police-chiefs-background-checks_us_562f7bc5e4b00aa54a4b19bc,u.s. police chiefs call for background checks for all gun purchases,0
1361,1361,https://www.huffingtonpost.com/entry/finding-a-gifted-translat_b_8875176.html,finding a gifted translator to translate your important documents into foreign languages,1
1362,1362,https://www.theonion.com/suburbanite-shocked-by-poor-condition-of-urban-mall-1819567071,suburbanite shocked by poor condition of urban mall,1
1363,1363,https://www.huffingtonpost.com/entry/watch-we-asked-new-yorker_b_6261558.html,watch: we asked new yorkers one question...,1
1364,1364,https://www.huffingtonpost.com/entry/aclu-ribbon-red-carpet_us_58b35eade4b0780bac2a5308,blue aclu ribbons are the stars' best accessories at 2017 oscars,0
1365,1365,https://www.theonion.com/study-finds-average-american-inadvertently-eats-equival-1819578217,study finds average american inadvertently eats equivalent of 8 pieces of fruit per year,1
1366,1366,https://www.huffingtonpost.com/entry/heroin-addiction_b_6065142.html,trying to explain heroin to the concerned father of an addict,0
1367,1367,https://www.theonion.com/teen-runaway-starts-new-high-paying-career-1819586498,teen runaway starts new high-paying career,1
1368,1368,https://www.huffingtonpost.com/entry/shark-rescue-florida_us_58b70a8ee4b019d36d0ff175,watch these hero humans rescue shark tangled up in fishing line,0
1369,1369,https://www.huffingtonpost.com/entry/tips-for-paying-off-medic_b_7614340.html,tips for paying off medical school loans,0
1370,1370,https://www.huffingtonpost.com/entry/supreme-court-death-row-question_us_575599a7e4b0eb20fa0e7a0d,supreme court makes slip-up in death penalty case,0
1371,1371,https://www.huffingtonpost.com/entry/this-life-isnt-worth-a-damn-the-precarious-existence_us_594a846de4b0c24d29f47910,'this life isn't worth a damn': the precarious existence of czech intellectuals,0
1372,1372,https://www.huffingtonpost.com/entry/todays-buddha-doodle---ho_b_5793106.html,today's buddha doodle - how to change your future,0
1373,1373,https://www.huffingtonpost.com/entry/jeb-bush-campaign-adviser_b_7270450.html,jeb bush campaign adviser serves on board of predatory college itt,1
1374,1374,https://www.huffingtonpost.com/entry/two-words-that-could-save_b_6271084.html,two words that could save nypd -- and us,0
1375,1375,https://politics.theonion.com/bernie-sanders-repeatedly-scolded-for-attempting-to-uni-1819578336,bernie sanders repeatedly scolded for attempting to unionize debate moderators,1
1376,1376,https://www.huffingtonpost.com/entry/paul-ryan-democrats-health-care_us_58dc6096e4b08194e3b73231,paul ryan says he doesn't want to work with democrats on health care,0
1377,1377,https://www.huffingtonpost.com/entry/what-happened-when-my-daughter-asked-for-a-bra_b_5667140.html,what happened when my daughter asked for a bra,0
1378,1378,https://www.theonion.com/dancing-costumed-midgets-celebrate-death-of-deng-xiaopi-1819564211,dancing costumed midgets celebrate death of deng xiaoping,1
1379,1379,https://www.huffingtonpost.com/entry/8-words-whose-definitions_b_6481404.html,you might be using these popular words all wrong,0
1380,1380,https://www.huffingtonpost.com/entry/bernie-sanders-hillary-clinton_us_5706fbbde4b03a9e75d3fd93,bernie sanders says he will 'certainly support' hillary clinton if she's the democratic nominee,0
1381,1381,https://www.huffingtonpost.com/entry/lgbtq-viral-videos-2016_us_58654910e4b0d9a5945a854e,these 16 great videos remind us what it meant to be lgbtq in 2016,0
1382,1382,https://www.huffingtonpost.com/entry/hear-the-siren-from-behind-the-fence_us_584ebce2e4b0151082221d78,hear the siren from behind the fence,0
1383,1383,https://www.huffingtonpost.com/entry/escaping-the-higher-educa_b_5760610.html,escaping the higher education stockholm syndrome,0
1384,1384,https://politics.theonion.com/anderson-cooper-begins-debate-by-giving-trump-opportuni-1819579328,anderson cooper begins debate by giving trump opportunity to explain what the fuck is wrong with him,1
1385,1385,https://entertainment.theonion.com/gta-v-a-sophisticated-gaming-experience-says-man-who-1819575590,"'gta v' a sophisticated gaming experience, says man who spent 3 hours running over homeless people with fire truck",1
1386,1386,https://www.huffingtonpost.com/entry/serena-williams-loses-australian-open-angelique-kerber_us_56acd189e4b077d4fe8e49f6,angelique kerber defeats serena williams in australian open,0
1387,1387,https://local.theonion.com/rescue-dog-adopted-for-couple-weeks-1819591877,rescue dog adopted for couple weeks,0
1388,1388,https://www.theonion.com/different-waitress-brings-order-1819574279,different waitress brings order,1
1389,1389,https://local.theonion.com/nickname-to-forever-prevent-people-from-getting-to-know-1819572761,nickname to forever prevent people from getting to know the real dumptruck,0
1390,1390,https://www.huffingtonpost.com/entry/dogs-dont-want-to-fight-fence-video_n_5567985.html,watch: 'trash-talking' dogs prove their bark is worse than their bite,0
1391,1391,https://www.theonion.com/goddamn-findings-fail-to-support-researchers-hypothesis-1819568378,goddamn findings fail to support researcher's hypothesis,1
1392,1392,https://www.theonion.com/devotees-visit-ihop-to-get-foreheads-marked-with-syrup-1823369280,devotees visit ihop to get foreheads marked with syrup cross on national pancake day,1
1393,1393,https://www.theonion.com/society-tea-party-spoiled-by-ocelot-1819564047,society tea party spoiled by ocelot,1
1394,1394,https://www.huffingtonpost.com/entry/don-cheadle-claims-trump-once-used-racial-slur-in-reference-to-black-women_us_58bdac08e4b09ab537d57435,don cheadle claims trump once used racial slur in reference to black women,0
1395,1395,https://politics.theonion.com/secretary-of-interior-announces-400-million-initiative-1819580046,secretary of interior announces $400 million initiative to preserve self for future generations to enjoy,1
1396,1396,https://local.theonion.com/body-breaking-down-in-totally-different-order-than-man-1819578134,body breaking down in totally different order than man expected,1
1397,1397,https://www.huffingtonpost.com/entry/scientists-confirm-theres-nothing-but-misinformation-on-anti-vax-sites_us_563a31c7e4b0411d306f0cee,scientists confirm there's nothing but misinformation on anti-vax sites,0
1398,1398,https://www.huffingtonpost.com/entry/who-ebola-response-world-health-organization-un_n_6002948.html,who admits it botched response to ebola outbreak,1
1399,1399,https://www.huffingtonpost.com/entry/london-mayor-sadiq-khan-reads-hate-tweets-he-receives-in-sxsw-speech_us_5aa7a132e4b087e5aaed87d1,london mayor sadiq khan reads hate tweets he receives in sxsw speech,0
1400,1400,https://www.theonion.com/header-image-1819570181,header image,0
1401,1401,https://www.theonion.com/god-recalls-life-changing-encounter-with-8-year-old-boy-1825386351,god recalls life-changing encounter with 8-year-old boy who had near-death experience,1
1402,1402,https://politics.theonion.com/obama-returns-from-india-with-these-gross-candies-for-e-1819571903,obama returns from india with these gross candies for everyone,0
1403,1403,https://www.theonion.com/study-38-age-it-too-late-1819572521,study: 38 age it too late,1
1404,1404,https://www.theonion.com/emotional-wayne-lapierre-honors-victims-of-background-c-1819574747,emotional wayne lapierre honors victims of background checks,0
1405,1405,https://www.huffingtonpost.com/entry/msnbc-lawrence-odonnell-donald-trump-fascism_us_56db9b1de4b0000de404e970,"msnbc host: trump's rallies aren't fun, they're fascist",0
1406,1406,https://local.theonion.com/half-empty-bottle-of-malibu-found-in-woods-behind-schoo-1819565817,half-empty bottle of malibu found in woods behind school,1
1407,1407,https://www.huffingtonpost.com/entry/business-gains-are-double_b_6636928.html,business gains are doubled when they're done with love,0
1408,1408,https://local.theonion.com/hypochondriac-maple-tree-always-convinced-it-has-asian-1819591528,hypochondriac maple tree always convinced it has asian longhorn beetles,1
1409,1409,https://www.theonion.com/gm-workers-strike-for-2-000-peso-raise-1819586521,"gm workers strike for 2,000-peso raise",1
1410,1410,https://www.huffingtonpost.com/entry/how-to-make-a-cocktail-wh_b_7578350.html,how to make a cocktail while flying,0
1411,1411,https://local.theonion.com/local-man-dies-following-short-battle-with-gas-leak-exp-1819579984,local man dies following short battle with gas leak explosion,1
1412,1412,https://local.theonion.com/2-year-old-unaware-he-s-basis-for-6-couples-decisions-1819579578,2-year-old unaware he's basis for 6 couples' decisions not to have kids,1
1413,1413,https://www.huffingtonpost.comhttp://www.theguardian.com/technology/2016/feb/11/marc-andreessens-colonialism-tweet-silicon-valley-facebook-india,marc andreessen's 'colonialism' gaffe? a symptom of silicon valley bias,0
1414,1414,https://www.theonion.com/microsoft-employees-fondly-remember-days-when-ceos-were-1819576101,microsoft employees fondly remember days when ceos were so big they took up entire rooms,1
1415,1415,https://politics.theonion.com/nation-surprised-it-took-so-long-for-primaries-to-weed-1819579022,nation surprised it took so long for primaries to weed out candidate with genuine principles,1
1416,1416,https://politics.theonion.com/report-voters-may-have-tried-to-influence-96-election-1819586253,report: voters may have tried to influence '96 election,0
1417,1417,https://www.theonion.com/strange-new-culture-forming-on-other-end-of-office-1819575099,strange new culture forming on other end of office,1
1418,1418,https://www.huffingtonpost.com/entry/white-house-fence-jumper_us_58cc1ebde4b00705db4f3f8b,secret service took 15 minutes to catch white house fence jumper: report,1
1419,1419,https://www.theonion.com/next-episode-of-girls-to-feature-lena-dunham-shitting-h-1819574677,next episode of 'girls' to feature lena dunham shitting herself during gyno exam while eating a burrito,1
